name,place,location,latitude,longitude,year
Myyntimies Jethro matkoilla (2016) {Krakova (#1.3)},"Nowa Huta, Kraków, Malopolskie, Poland","Nowa Huta, Kraków, województwo małopolskie, Polska",50.080618650000005,20.129332198005237,2016
Mädchengeschichten (1998) {Die Ballkönigin (#1.30)},"Praga Pólnoc, Warsaw, Mazowieckie, Poland","Praga-Północ, Warszawa, województwo mazowieckie, Polska",52.2648843,21.0273442,1998
Najwazniejszy dzien zycia (1974) {Broda (#1.6)},"Wieliczka, Malopolskie, Poland","Wieliczka, gmina Wieliczka, powiat wielicki, województwo małopolskie, 32-020, Polska",49.9823773,20.0602114,1974
Najwazniejszy dzien zycia (1974) {Katastrofa (#1.7)},"Olkusz, Malopolskie, Poland","Olkusz, gmina Olkusz, powiat olkuski, województwo małopolskie, Polska",50.2788158,19.5596307,1974
Najwazniejszy dzien zycia (1974) {Katastrofa (#1.7)},"Trzebinia, Malopolskie, Poland","Trzebinia, gmina Trzebinia, powiat chrzanowski, województwo małopolskie, Polska",50.1597686,19.4709097,1974
Najwazniejszy dzien zycia (1974) {Telefon (#1.5)},"Marszalkowska, Sródmiescie, Warsaw, Mazowieckie, Poland","Marszałkowska, Latawiec, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-524, Polska",52.2256669,21.0143823,1974
Najwazniejszy dzien zycia (1974) {Telefon (#1.5)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1974
Noble Soul (2015) {Metamorphosis of Life (#1.18)},"Krasne, Lviv oblast, Ukraine","Красне, Красненська селищна громада, Золочівський район, Львівська область, 80560, Україна",49.9125099,24.608186,2015
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008),Poland,Polska,52.215933,19.134422,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008),"Zakopane, Malopolskie, Poland","Zakopane, powiat tatrzański, województwo małopolskie, Polska",49.2969446,19.950659,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008),Poland,Polska,52.215933,19.134422,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008) {Von Leipzig nach Krakau (#1.1)},"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008) {Von Leipzig nach Krakau (#1.1)},Poland,Polska,52.215933,19.134422,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008) {Zakopane und die Hohe Tatar (#1.2)},"Zakopane, Malopolskie, Poland","Zakopane, powiat tatrzański, województwo małopolskie, Polska",49.2969446,19.950659,2008
Ostwärts - Mit dem Rucksack der Sonne entgegen (2008) {Zakopane und die Hohe Tatar (#1.2)},Poland,Polska,52.215933,19.134422,2008
Polizeiruf 110 (1971) {Der Preis der Freiheit (#45.2)},"Slubice, Lubuskie, Poland","Słubice, Akademicka, Słubice, gmina Słubice, powiat słubicki, województwo lubuskie, 69-100, Polska",52.3557481,14.5662367,1971
Polizeiruf 110 (1971) {Der Preis der Freiheit (#45.2)},"Swiecko, Lubuskie, Poland","Świecko, gmina Słubice, powiat słubicki, województwo lubuskie, 69-100, Polska",52.3024278,14.5927165,1971
Polizeiruf 110 (1971) {Dettmanns weite Welt (#34.2)},"Szczecin, Zachodniopomorskie, Poland","Szczecin, województwo zachodniopomorskie, Polska",53.4301818,14.5509623,1971
Polizeiruf 110 (1971) {Eine Maria aus Stettin (#37.8)},"Szczecin, Zachodniopomorskie, Poland","Szczecin, województwo zachodniopomorskie, Polska",53.4301818,14.5509623,1971
Polizeiruf 110 (1971) {Gefährliche Küsse (#25.3)},Ukraine,Україна,49.4871968,31.2718321,1971
Prikazano unichtozhit. Operatsiya 'Kitayskaya shkatulka (2009),"Lviv, Ukraine","Львів, Львівська міська громада, Львівський район, Львівська область, Україна",49.841952,24.0315921,2009
Quality Content (2017) {Maxime Augustin Explained (#1.1)},"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2017
Quality Content (2017) {Maxime Augustin Explained (#1.1)},"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2017
"Quality Content (2017) {Shia LaBeouf's ""He Will Not Divide Us"" Explained (#1.2)}","Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2017
"Quality Content (2017) {Shia LaBeouf's ""He Will Not Divide Us"" Explained (#1.2)}","Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2017
"Quality Content (2017) {Shia LaBeouf's ""He Will Not Divide Us"" Explained (#1.2)}","Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2017
River Monsters (2009) {Atomic Assassin (#5.2)},"Chernobyl, Ukraine","Чорнобиль, Вишгородський район, Київська область, 07270, Україна",51.2705477,30.2195609,2009
"Route 66 (1960) {Come Out, Come Out, Wherever You Are! (#4.3)}","Poland Spring, Maine, USA","Poland Spring, Poland, Androscoggin County, Maine, 04256, United States",44.075133,-70.4162989,1960
"Route 66 (1960) {Same Picture, Different Frame (#4.2)}","Poland Spring, Maine, USA","Poland Spring, Poland, Androscoggin County, Maine, 04256, United States",44.075133,-70.4162989,1960
Samochodzik i templariusze (1971) {Tajemnica Bahometa (#1.3)},"Malbork, Pomorskie, Poland","Malbork, gmina Malbork, powiat malborski, województwo pomorskie, 82-200, Polska",54.0287383,19.039396385383558,1971
Sara Rus. Tengo que contar (2014) {Crecer de Golpe (#1.1)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,2014
"Schätze der Welt - Erbe der Menschheit (1995) {Auschwitz, Polen (#7.5)}","Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Bialowieza - Wildnis unter dem Dach der Urwaldriesen, Polen/Weißrussland (#9.10)}","Bialowieza Forest, Podlaskie, Poland","Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska",52.7027392,23.8512556,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Breslau Die Jahrhunderthalle in - Zukunftsweisend, Polen (#13.8)}","Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Burg Marlbork, Marienburg - Sitz des deutschen Ordens, Polen (#7.3)}","Malbork, Pomorskie, Poland","Malbork, gmina Malbork, powiat malborski, województwo pomorskie, 82-200, Polska",54.0287383,19.039396385383558,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Die Altstadt von Warschau, Polen (#2.9)}","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Krakau - Die heimliche Hauptstadt, Polen (#7.2)}","Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,1995
"Schätze der Welt - Erbe der Menschheit (1995) {Lemberg - Auferstanden aus Erinnerungen, Ukraine (#16.1)}","Lviv, Ukraine","Львів, Львівська міська громада, Львівський район, Львівська область, Україна",49.841952,24.0315921,1995
Sotsial'niy pul's (2012) {Abiturienty z dosvidom viyny},"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2012
Sotsial'niy pul's (2012) {Abiturienty z dosvidom viyny},"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2012
Sotsial'niy pul's (2012) {Abiturienty z dosvidom viyny},"Kristal Building, Vinnytsia, Ukraine","Завод ""Кристал"", Келецька вулиця, Слов'янка, Вінниця, Вінницький район, Вінницька область, 21021, Україна",49.224459350000004,28.429836802684598,2012
Sotsial'niy pul's (2012) {Na chomu peresuvayetsya vlada},"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2012
Sotsial'niy pul's (2012) {Yak reyestruvatymut nerukhomist},"Povitroflots'kyi Ave, 76, Kyiv, Ukraine","76, Повітрофлотський проспект, Чоколівка, Солом’янський район, Київ, Київська міська громада, 03152, Україна",50.41591195,30.44699442230405,2012
Sotsial'niy pul's (2012) {Yak reyestruvatymut nerukhomist},"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2012
"Sotsial'niy pul's (2012) {Zigray na meni, ya tvoye}","Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2012
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Pieskowa Skala, Suloszowa, Malopolskie, Poland","Pieskowa Skała, Sułoszowa, gmina Sułoszowa, powiat krakowski, województwo małopolskie, 32-045, Polska",50.2451514,19.7791365,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Las Lagiewnicki, Lódz, Lódzkie, Poland","Las Łagiewnicki, Skotniki, gmina Zgierz, powiat zgierski, województwo łódzkie, 95-002, Polska",51.8334551,19.488784621841397,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Ostrów Tumski, Wroclaw, Dolnoslaskie, Poland","Ostrów Tumski, Osiedle Stare Miasto, Wrocław, województwo dolnośląskie, 50-329, Polska",51.1149943,17.0465003,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Most Chrobrego, Wroclaw, Dolnoslaskie, Poland","Most Bolesława Chrobrego, Most Swojczycki, Osiedle Kowale, Wrocław, województwo dolnośląskie, 51-501, Polska",51.114941849999994,17.110369528892022,1968
"Stawka wieksza niz zycie (1968) {Akcja-""Lisc debu"" (#1.16)}","Swojczycka, Wroclaw, Dolnoslaskie, Poland","Swojczycka, Swojczyce, Osiedle Swojczyce-Strachocin-Wojnów, Wrocław, województwo dolnośląskie, 52-502, Polska",51.1142208,17.1306891,1968
Stawka wieksza niz zycie (1968) {Bez instrukcji (#1.13)},"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
Stawka wieksza niz zycie (1968) {Bez instrukcji (#1.13)},"Wroclaw Zoo, Wroclaw, Dolnoslaskie, Poland","ZOO Wrocław, 1-5, Zygmunta Wróblewskiego, Dąbie, Osiedle Biskupin-Sępolno-Dąbie-Bartoszowice, Wrocław, województwo dolnośląskie, 51-618, Polska",51.10425535,17.074848424546158,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Sopot, Pomorskie, Poland","Sopot, województwo pomorskie, Polska",54.44190905,18.54309444570447,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Gdansk, Pomorskie, Poland","Gdańsk, powiat gdański, województwo pomorskie, Polska",54.36143405,18.62821847557274,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Park Poniatowskiego, Lódz, Lódzkie, Poland","Park Poniatowskiego, Łódź-Polesie, Łódź, województwo łódzkie, Polska",51.7544259,19.442283421688273,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Gdynia, Pomorskie, Poland","Gdynia, powiat wejherowski, województwo pomorskie, Polska",54.50383255,18.462806155884614,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Gdansk Shipyard, Gdansk, Pomorskie, Poland","Stocznia Gdańsk S.A., Młyniska, Gdańsk, województwo pomorskie, 80-873, Polska",54.367765399999996,18.659587620097955,1968
Stawka wieksza niz zycie (1968) {Café Rose (#1.4)},"Katownia, Gdansk, Pomorskie, Poland","Katownia, 26, Targ Węglowy, Stare Miasto, Śródmieście, Gdańsk, województwo pomorskie, 80-836, Polska",54.3498776,18.647011478514056,1968
Stawka wieksza niz zycie (1968) {Edyta (#1.14)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Edyta (#1.14)},"Aleja Kosciuszki, Lódz, Lódzkie, Poland","Kościuszki, gmina Szczerców, powiat bełchatowski, województwo łódzkie, 97-420, Polska",51.3361085,19.0894053,1968
Stawka wieksza niz zycie (1968) {Genialny plan pulkownika Krafta (#1.9)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Genialny plan pulkownika Krafta (#1.9)},"Sienkiewicza, Lódz, Lódzkie, Poland","Sienkiewicza, Osiedle Władysława Reymonta, Osiedle Stare Miasto, Przedmieście, Łowicz, powiat łowicki, województwo łódzkie, Polska",52.10575005,19.943510791050358,1968
Stawka wieksza niz zycie (1968) {Haslo (#1.11)},"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
Stawka wieksza niz zycie (1968) {Haslo (#1.11)},"Ostrów Tumski, Wroclaw, Dolnoslaskie, Poland","Ostrów Tumski, Osiedle Stare Miasto, Wrocław, województwo dolnośląskie, 50-329, Polska",51.1149943,17.0465003,1968
Stawka wieksza niz zycie (1968) {Haslo (#1.11)},"Gdynia, Pomorskie, Poland","Gdynia, powiat wejherowski, województwo pomorskie, Polska",54.50383255,18.462806155884614,1968
Stawka wieksza niz zycie (1968) {Haslo (#1.11)},"Bulwar Nadmorski, Gdynia, Pomorskie, Poland","Bulwar Nadmorski, Śródmieście, Gdynia, województwo pomorskie, 81-374, Polska",54.5176212,18.5479981,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Sopot, Pomorskie, Poland","Sopot, województwo pomorskie, Polska",54.44190905,18.54309444570447,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Gdansk, Pomorskie, Poland","Gdańsk, powiat gdański, województwo pomorskie, Polska",54.36143405,18.62821847557274,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Dlugi Targ, Gdansk, Pomorskie, Poland","Długi Targ, Główne Miasto, Śródmieście, Gdańsk, województwo pomorskie, Polska",54.34833325,18.65384136385878,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Mariacka, Gdansk, Pomorskie, Poland","Mariacka, Główne Miasto, Śródmieście, Gdańsk, województwo pomorskie, 80-833, Polska",54.3495984,18.6554772,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Gdansk Oliwa Station, Gdansk, Pomorskie, Poland","Gdańsk Oliwa, Plac Dworcowy, Oliwa, Gdańsk, województwo pomorskie, 80-320, Polska",54.4098972,18.5718547,1968
Stawka wieksza niz zycie (1968) {Hotel Excelsior (#1.2)},"Park Poniatowskiego, Lódz, Lódzkie, Poland","Park Poniatowskiego, Łódź-Polesie, Łódź, województwo łódzkie, Polska",51.7544259,19.442283421688273,1968
Stawka wieksza niz zycie (1968) {Oblezenie (#1.15)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Oblezenie (#1.15)},"Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, powiat olsztyński, województwo warmińsko-mazurskie, Polska",53.7767239,20.477781292210345,1968
Stawka wieksza niz zycie (1968) {Oblezenie (#1.15)},"Okopowa, Olsztyn, Warminsko-Mazurskie, Poland","Okopowa, Stare Miasto, Śródmieście, Olsztyn, województwo warmińsko-mazurskie, 10-075, Polska",53.7769233,20.4744255,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Radwanska, Lódz, Lódzkie, Poland","Radwańska, ŚDM Manhattan, Katedralna, Łódź-Śródmieście, Łódź, województwo łódzkie, 90-530, Polska",51.7525665,19.4575891,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Aleja Szucha, Sródmiescie, Warsaw, Mazowieckie, Poland","Aleja Jana Chrystiana Szucha, Latawiec, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-583, Polska",52.2173857,21.0238869,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Plac Grzybowski, Sródmiescie, Warsaw, Mazowieckie, Poland","Plac Grzybowski, Za Żelazną Bramą, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, Polska",52.23623425,21.003416897811093,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Polna, Sródmiescie, Warsaw, Mazowieckie, Poland","Polna, Latawiec, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-644, Polska",52.2193074,21.0131802,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Mokotowska, Sródmiescie, Warsaw, Mazowieckie, Poland","Mokotowska, Latawiec, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-560, Polska",52.2212315,21.0188702,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Jaworzynska, Sródmiescie, Warsaw, Mazowieckie, Poland","Progi, Latawiec, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-644, Polska",52.2190458,21.0143724,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Kolonia Staszica, Ochota, Warsaw, Mazowieckie, Poland","Kolonia Staszica, Filtry, Ochota, Warszawa, województwo mazowieckie, 02-071, Polska",52.2184365,21.0020623,1968
Stawka wieksza niz zycie (1968) {Ostatnia szansa (#1.5)},"Moniuszki, Lódz, Lódzkie, Poland","Stanisława Moniuszki, Centrum, Katedralna, Łódź-Śródmieście, Łódź, województwo łódzkie, 91-437, Polska",51.7681848,19.4588586,1968
Stawka wieksza niz zycie (1968) {Podwójny nelson (#1.7)},"Lack, Mazowieckie, Poland","Łąck, gmina Łąck, powiat płocki, województwo mazowieckie, 09-520, Polska",52.4663142,19.6109468,1968
Stawka wieksza niz zycie (1968) {Podwójny nelson (#1.7)},"Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, powiat olsztyński, województwo warmińsko-mazurskie, Polska",53.7767239,20.477781292210345,1968
Stawka wieksza niz zycie (1968) {Podwójny nelson (#1.7)},"Emilii Plater, Olsztyn, Warminsko-Mazurskie, Poland","Emilii Plater, Osiedle Tadeusza Kościuszki, Olsztyn, województwo warmińsko-mazurskie, 10-552, Polska",53.773214,20.4847156,1968
Stawka wieksza niz zycie (1968) {Podwójny nelson (#1.7)},"Dywity, Warminsko-Mazurskie, Poland","Dywity, gmina Dywity, powiat olsztyński, województwo warmińsko-mazurskie, 11-001, Polska",53.83404,20.47337,1968
Stawka wieksza niz zycie (1968) {Poszukiwany gruppenführer Wolf (#1.18)},"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
Stawka wieksza niz zycie (1968) {Poszukiwany gruppenführer Wolf (#1.18)},"Ostrów Tumski, Wroclaw, Dolnoslaskie, Poland","Ostrów Tumski, Osiedle Stare Miasto, Wrocław, województwo dolnośląskie, 50-329, Polska",51.1149943,17.0465003,1968
Stawka wieksza niz zycie (1968) {Scisle tajne (#1.3)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Scisle tajne (#1.3)},"Plock, Mazowieckie, Poland","Płock, powiat płocki, województwo mazowieckie, Polska",52.535347099999996,19.713630138580008,1968
Stawka wieksza niz zycie (1968) {Scisle tajne (#1.3)},"Aleja Kosciuszki, Lódz, Lódzkie, Poland","Kościuszki, gmina Szczerców, powiat bełchatowski, województwo łódzkie, 97-420, Polska",51.3361085,19.0894053,1968
Stawka wieksza niz zycie (1968) {Scisle tajne (#1.3)},"Park Poniatowskiego, Lódz, Lódzkie, Poland","Park Poniatowskiego, Łódź-Polesie, Łódź, województwo łódzkie, Polska",51.7544259,19.442283421688273,1968
Stawka wieksza niz zycie (1968) {Spotkanie (#1.17)},"Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, powiat olsztyński, województwo warmińsko-mazurskie, Polska",53.7767239,20.477781292210345,1968
Stawka wieksza niz zycie (1968) {Spotkanie (#1.17)},"Kollataja, Olsztyn, Warminsko-Mazurskie, Poland","Hugona Kołłątaja, Stare Miasto, Śródmieście, Olsztyn, województwo warmińsko-mazurskie, 10-076, Polska",53.7752232,20.4745248,1968
Stawka wieksza niz zycie (1968) {Spotkanie (#1.17)},"Jezioro Kortowskie, Olsztyn, Warminsko-Mazurskie, Poland","Jezioro Kortowskie, Grunwaldzkie, Olsztyn, województwo warmińsko-mazurskie, Polska",53.76173825,20.44480894731216,1968
Stawka wieksza niz zycie (1968) {Spotkanie (#1.17)},"Old Town Hall, Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, województwo warmińsko-mazurskie, Polska",53.7766839,20.476507,1968
Stawka wieksza niz zycie (1968) {W imieniu Rzeczypospolitej (#1.10)},"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,1968
Stawka wieksza niz zycie (1968) {W imieniu Rzeczypospolitej (#1.10)},"Reformacka, Kraków, Malopolskie, Poland","Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",50.0647684,19.9366835,1968
Stawka wieksza niz zycie (1968) {W imieniu Rzeczypospolitej (#1.10)},"Kanonicza, Kraków, Malopolskie, Poland","Kanonicza, Stare Miasto, Kraków, województwo małopolskie, 31-044, Polska",50.0562354,19.9373927,1968
Stawka wieksza niz zycie (1968) {Wielka wsypa (#1.8)},"Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, powiat olsztyński, województwo warmińsko-mazurskie, Polska",53.7767239,20.477781292210345,1968
Stawka wieksza niz zycie (1968) {Wielka wsypa (#1.8)},"Dajtki, Olsztyn, Warminsko-Mazurskie, Poland","Dajtki, Olsztyn, województwo warmińsko-mazurskie, Polska",53.7682179,20.42240223190113,1968
Stawka wieksza niz zycie (1968) {Wielka wsypa (#1.8)},"Kortowo, Olsztyn, Warminsko-Mazurskie, Poland","Kortowo, Olsztyn, województwo warmińsko-mazurskie, Polska",53.75359465,20.4541028684557,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Olsztyn, Warminsko-Mazurskie, Poland","Olsztyn, powiat olsztyński, województwo warmińsko-mazurskie, Polska",53.7767239,20.477781292210345,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Pabianice, Lódzkie, Poland","Pabianice, Szynkielew, gmina Pabianice, powiat pabianicki, województwo łódzkie, 95-200, Polska",51.6662312,19.35925466859993,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Prosta, Olsztyn, Warminsko-Mazurskie, Poland","Prosta, Podgrodzie, Olsztyn, województwo warmińsko-mazurskie, 10-040, Polska",53.7746367,20.4739905,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"PWSFTviT, Lódz, Lódzkie, Poland","Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera, Targowa, Księży Młyn, Stary Widzew, Łódź-Widzew, Łódź, województwo łódzkie, 90-325, Polska",51.75769185,19.472188428801672,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Plac Dabrowskiego, Lódz, Lódzkie, Poland","Plac Dąbrowskiego, Fabryczna, Śródmieście-Wschód, Łódź-Śródmieście, Łódź, województwo łódzkie, Polska",51.7724257,19.470007280589073,1968
Stawka wieksza niz zycie (1968) {Wiem kim jestes (#1.1)},"Aleja Pilsudskiego, Olsztyn, Warminsko-Mazurskie, Poland","Piłsudskiego, Kardynała Stefana Wyszyńskiego, Kormoran, Olsztyn, województwo warmińsko-mazurskie, 10-457, Polska",53.7688616,20.5078331,1968
Stawka wieksza niz zycie (1968) {Zdrada (#1.12)},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1968
Stawka wieksza niz zycie (1968) {Zdrada (#1.12)},"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1968
Stawka wieksza niz zycie (1968) {Zdrada (#1.12)},"Teatr Polski, Wroclaw, Dolnoslaskie, Poland","Teatr Polski, 3, Gabrieli Zapolskiej, Przedmieście Świdnickie, Osiedle Przedmieście Świdnickie, Wrocław, województwo dolnośląskie, 50-032, Polska",51.1011779,17.0261109,1968
Stawka wieksza niz zycie (1968) {Zdrada (#1.12)},"Teatr Lalek, Wroclaw, Dolnoslaskie, Poland","Teatr Lalek, 4, Plac Teatralny, Dzielnica Czterech Świątyń, Osiedle Stare Miasto, Wrocław, województwo dolnośląskie, 50-051, Polska",51.105053,17.033054,1968
Stawka wieksza niz zycie (1968) {Zdrada (#1.12)},"Kosciuszki, Wroclaw, Dolnoslaskie, Poland","Kościuszki, Generała Kazimierza Pułaskiego, Przedmieście Oławskie, Osiedle Przedmieście Oławskie, Wrocław, województwo dolnośląskie, 50-445, Polska",51.1001398,17.0454326,1968
Stawka wieksza niz zycie (1968) {Zelazny krzyz (#1.6)},"Lack, Mazowieckie, Poland","Łąck, gmina Łąck, powiat płocki, województwo mazowieckie, 09-520, Polska",52.4663142,19.6109468,1968
Stawka wieksza niz zycie (1968) {Zelazny krzyz (#1.6)},"Plock, Mazowieckie, Poland","Płock, powiat płocki, województwo mazowieckie, Polska",52.535347099999996,19.713630138580008,1968
TASTE With Kevin Longa: International Food Documentary Series (2018),Poland,Polska,52.215933,19.134422,2018
Tabi no chikara (2011) {Aono uta ga umareta shunkan o sagashite},Poland,Polska,52.215933,19.134422,2011
